resultId,raceId,driverId,constructorId,number,grid,position,points,laps,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
21853,886,16,10,15,8,10,1.0,69,68,10,1:17.694,202.069,11
21854,886,815,1,6,12,11,0.0,69,69,7,1:17.369,202.918,11
21855,886,18,1,5,14,12,0.0,69,68,8,1:17.458,202.685,11
21856,886,154,208,8,22,13,0.0,69,62,9,1:17.607,202.296,11
21857,886,822,3,17,3,14,0.0,69,63,14,1:18.004,201.266,11
21858,886,817,5,19,11,15,0.0,68,68,16,1:18.257,200.615,12
21859,886,813,3,16,13,16,0.0,68,68,15,1:18.105,201.006,12
21860,886,824,206,22,19,17,0.0,68,68,17,1:18.873,199.049,12
21862,886,820,206,23,20,19,0.0,67,67,21,1:19.566,197.315,13
21863,886,821,15,12,15,20,0.0,63,52,20,1:19.478,197.533,3
21864,886,807,15,11,9,,0.0,45,40,18,1:19.056,198.588,4
21866,887,3,131,9,2,1,25.0,52,50,2,1:33.531,226.744,1
21868,887,4,6,3,9,3,15.0,52,50,3,1:34.090,225.396,1
21869,887,1,131,10,1,4,12.0,52,51,4,1:34.159,225.231,1
21870,887,8,208,7,8,5,10.0,52,49,8,1:35.384,222.339,1
21871,887,13,6,4,11,6,8.0,52,51,6,1:35.273,222.598,1
21872,887,16,10,15,6,7,6.0,52,35,12,1:35.961,221.002,1
21873,887,817,5,19,5,8,4.0,52,37,11,1:35.927,221.080,1
21875,887,807,15,11,14,10,1.0,52,48,13,1:36.013,220.882,1
21876,887,813,3,16,15,11,0.0,52,52,10,1:35.907,221.126,1
21877,887,822,3,17,16,12,0.0,52,52,15,1:36.312,220.196,1
21878,887,18,1,5,10,13,0.0,52,39,16,1:36.356,220.096,1
21879,887,821,15,12,17,14,0.0,52,32,17,1:36.439,219.906,1
21881,887,824,206,22,19,16,0.0,52,51,19,1:37.978,216.452,1
21882,887,820,206,23,20,17,0.0,52,50,22,1:39.156,213.881,1
21884,887,154,208,8,7,19,0.0,51,48,9,1:35.614,221.804,31
21885,887,815,1,6,13,20,0.0,46,37,14,1:36.131,220.611,36
21886,887,20,9,1,3,,0.0,41,37,5,1:35.018,223.195,6
21887,887,818,5,18,12,,0.0,35,30,20,1:38.370,215.590,27
21888,888,20,9,1,2,1,25.0,60,59,5,1:34.164,196.814,1
21889,888,8,208,7,4,2,18.0,60,57,2,1:33.767,197.647,1
21890,888,154,208,8,5,3,15.0,60,57,10,1:34.576,195.956,1
21891,888,4,6,3,8,4,12.0,60,51,1,1:33.468,198.279,1
21892,888,1,131,10,1,5,10.0,60,57,4,1:34.156,196.830,1
21893,888,18,1,5,9,6,8.0,60,49,7,1:34.201,196.736,1
21895,888,815,1,6,13,8,4.0,60,50,15,1:36.134,192.780,1
21896,888,3,131,9,11,9,2.0,60,55,6,1:34.181,196.778,1
21897,888,807,15,11,10,10,1.0,60,58,8,1:34.244,196.647,1
21899,888,817,5,19,6,12,0.0,60,58,14,1:35.982,193.086,1
21900,888,16,10,15,15,13,0.0,60,60,13,1:35.816,193.420,1
21901,888,821,15,12,14,14,0.0,60,56,12,1:35.792,193.469,1
21902,888,813,3,16,18,15,0.0,60,56,9,1:34.293,196.544,1
21903,888,822,3,17,17,16,0.0,59,56,3,1:33.972,197.216,11
21906,888,820,206,23,21,19,0.0,59,47,18,1:38.383,188.374,11
21907,888,818,5,18,16,,0.0,22,12,21,1:39.281,186.670,9
21908,888,824,206,22,19,,0.0,21,20,22,1:39.844,185.617,5
21909,888,13,6,4,7,,0.0,3,3,20,1:38.890,187.408,20
21910,890,1,131,10,1,1,25.0,70,69,3,1:24.647,186.322,1
21911,890,8,208,7,6,2,18.0,70,61,6,1:25.260,184.982,1
21912,890,20,9,1,2,3,15.0,70,57,2,1:24.553,186.529,1
21914,890,4,6,3,5,5,10.0,70,56,8,1:25.394,184.692,1
21915,890,154,208,8,3,6,8.0,70,54,7,1:25.328,184.834,1
21916,890,18,1,5,13,7,6.0,70,56,11,1:26.195,182.975,1
21917,890,13,6,4,7,8,4.0,70,59,5,1:25.176,185.164,1
21918,890,815,1,6,9,9,2.0,69,59,10,1:26.143,183.086,11
21919,890,813,3,16,15,10,1.0,69,69,9,1:25.597,184.254,11
21920,890,807,15,11,12,11,0.0,69,58,14,1:26.740,181.826,11
21921,890,818,5,18,14,12,0.0,69,53,12,1:26.491,182.349,11
21922,890,817,5,19,8,13,0.0,69,58,15,1:26.863,181.568,11
21925,890,824,206,22,21,16,0.0,67,57,20,1:28.250,178.715,13
21926,890,820,206,23,22,17,0.0,67,65,19,1:28.160,178.897,13
21928,890,3,131,9,4,19,0.0,64,62,4,1:25.089,185.354,5
21929,890,822,3,17,16,,0.0,42,41,16,1:27.127,181.018,9
21930,890,821,15,12,17,,0.0,28,16,22,1:29.135,176.940,7
21931,890,16,10,15,11,,0.0,19,12,21,1:28.548,178.113,9
21932,891,20,9,1,2,1,25.0,44,40,1,1:50.756,227.657,1
21933,891,4,6,3,9,2,18.0,44,36,4,1:51.383,226.375,1
21934,891,1,131,10,1,3,15.0,44,39,7,1:51.596,225.943,1
21935,891,3,131,9,4,4,12.0,44,39,6,1:51.582,225.971,1
21937,891,18,1,5,6,6,8.0,44,36,2,1:50.823,227.519,1
21938,891,13,6,4,10,7,6.0,44,40,9,1:52.182,224.763,1
21939,891,154,208,8,7,8,4.0,44,34,11,1:52.497,224.133,1
21940,891,16,10,15,12,9,2.0,44,35,10,1:52.226,224.675,1
21941,891,817,5,19,19,10,1.0,44,38,3,1:50.967,227.224,1
21942,891,815,1,6,13,11,0.0,44,34,16,1:53.472,222.208,1
21943,891,818,5,18,18,12,0.0,44,29,14,1:53.065,223.008,1
21944,891,807,15,11,11,13,0.0,44,41,15,1:53.110,222.919,1
21945,891,821,15,12,21,14,0.0,44,30,8,1:51.849,225.432,1
21946,891,822,3,17,20,15,0.0,44,31,13,1:52.688,223.754,1
21948,891,813,3,16,17,17,0.0,43,35,12,1:52.579,223.970,11
21949,891,824,206,22,15,18,0.0,43,37,20,1:54.894,219.457,11
21950,891,820,206,23,16,19,0.0,42,31,21,1:54.924,219.400,12
21952,891,8,208,7,8,,0.0,25,20,17,1:53.688,221.785,23
21954,892,20,9,1,1,1,25.0,53,52,12,1:27.190,239.187,1
21955,892,4,6,3,5,2,18.0,53,52,5,1:26.797,240.270,1
21957,892,13,6,4,4,4,12.0,53,48,10,1:27.095,239.448,1
21958,892,807,15,11,3,5,10.0,53,48,4,1:26.716,240.495,1
21959,892,3,131,9,6,6,8.0,53,50,2,1:26.500,241.095,1
21960,892,817,5,19,7,7,6.0,53,52,13,1:27.294,238.903,1
21961,892,154,208,8,13,8,4.0,53,52,8,1:27.043,239.591,1
21962,892,1,131,10,12,9,2.0,53,51,1,1:25.849,242.924,1
21963,892,18,1,5,9,10,1.0,53,46,16,1:27.830,237.445,1
21964,892,8,208,7,11,11,0.0,53,45,6,1:26.948,239.853,1
21965,892,815,1,6,8,12,0.0,53,44,15,1:27.607,238.049,1
21966,892,821,15,12,16,13,0.0,53,53,9,1:27.092,239.457,1
21967,892,813,3,16,14,14,0.0,53,51,7,1:26.981,239.762,1
21968,892,822,3,17,18,15,0.0,53,53,11,1:27.166,239.253,1
21969,892,16,10,15,17,16,0.0,52,38,14,1:27.418,238.564,11
21972,892,824,206,22,21,19,0.0,52,47,20,1:29.595,232.767,11
21973,892,820,206,23,22,20,0.0,52,48,19,1:29.491,233.037,11
21974,892,818,5,18,10,,0.0,14,14,21,1:29.710,232.469,7
21976,893,20,9,1,1,1,25.0,61,46,1,1:48.574,167.940,1
21977,893,4,6,3,7,2,18.0,61,44,11,1:51.082,164.149,1
21978,893,8,208,7,13,3,15.0,61,55,13,1:51.140,164.063,1
21979,893,3,131,9,2,4,12.0,61,51,6,1:50.353,165.233,1
21980,893,1,131,10,5,5,10.0,61,59,4,1:49.916,165.890,1
21981,893,13,6,4,6,6,8.0,61,45,7,1:50.509,165.000,1
21982,893,18,1,5,8,7,6.0,61,46,15,1:51.740,163.182,1
21983,893,815,1,6,14,8,4.0,61,46,16,1:51.926,162.911,1
21984,893,807,15,11,11,9,2.0,61,47,18,1:52.186,162.533,1
21985,893,16,10,15,15,10,1.0,61,43,2,1:49.656,166.283,1
21986,893,813,3,16,18,11,0.0,61,46,8,1:50.708,164.703,1
21987,893,821,15,12,10,12,0.0,61,37,17,1:52.007,162.793,1
21988,893,822,3,17,16,13,0.0,61,53,14,1:51.706,163.232,1
21989,893,818,5,18,12,14,0.0,61,45,5,1:50.328,165.270,1
21992,893,820,206,23,22,17,0.0,60,50,21,1:53.041,161.304,11
21993,893,824,206,22,21,18,0.0,60,45,20,1:52.898,161.508,11
21996,893,154,208,8,3,,0.0,37,35,12,1:51.097,164.126,63
21997,893,817,5,19,9,,0.0,23,23,22,1:53.052,161.288,3
21998,894,20,9,1,1,1,25.0,55,53,1,1:41.380,199.388,1
21999,894,8,208,7,9,2,18.0,55,51,3,1:41.975,198.225,1
22000,894,154,208,8,3,3,15.0,55,46,2,1:41.936,198.300,1
22001,894,807,15,11,7,4,12.0,55,53,6,1:42.608,197.002,1
22002,894,1,131,10,2,5,10.0,55,53,5,1:42.539,197.134,1
22003,894,4,6,3,5,6,8.0,55,54,7,1:42.709,196.808,1
22004,894,3,131,9,4,7,6.0,55,54,4,1:42.471,197.265,1
22005,894,18,1,5,11,8,4.0,55,45,12,1:43.073,196.113,1
22006,894,13,6,4,6,9,2.0,55,47,10,1:42.954,196.340,1
22007,894,815,1,6,10,10,1.0,55,47,11,1:42.973,196.303,1
22008,894,821,15,12,8,11,0.0,55,55,8,1:42.744,196.741,1
22009,894,822,3,17,17,12,0.0,55,44,14,1:43.869,194.610,1
22010,894,813,3,16,18,13,0.0,55,43,17,1:44.136,194.111,1
22013,894,824,206,22,22,16,0.0,55,54,20,1:44.991,192.530,1
22014,894,820,206,23,21,17,0.0,55,48,21,1:45.408,191.769,1
22015,894,818,5,18,16,18,0.0,53,52,15,1:44.090,194.197,12
22016,894,817,5,19,12,19,0.0,52,52,9,1:42.947,196.353,13
22017,894,16,10,15,14,20,0.0,50,43,16,1:44.095,194.188,4
22020,895,20,9,1,2,1,25.0,53,39,4,1:35.317,219.322,1
22022,895,154,208,8,4,3,15.0,53,48,10,1:35.991,217.782,1
22023,895,4,6,3,8,4,12.0,53,39,8,1:35.877,218.041,1
22024,895,8,208,7,9,5,10.0,53,35,5,1:35.516,218.865,1
22025,895,807,15,11,7,6,8.0,53,33,11,1:36.482,216.674,1
22026,895,821,15,12,14,7,6.0,53,50,12,1:36.499,216.636,1
22027,895,3,131,9,6,8,4.0,53,46,2,1:34.650,220.868,1
22028,895,18,1,5,10,9,2.0,53,53,6,1:35.549,218.790,1
22029,895,13,6,4,5,10,1.0,53,30,13,1:37.001,215.515,1
22031,895,818,5,18,17,12,0.0,52,52,9,1:35.895,218.000,11
22032,895,817,5,19,16,13,0.0,52,52,3,1:35.020,220.008,11
22033,895,16,10,15,22,14,0.0,52,29,14,1:37.367,214.705,11
22034,895,815,1,6,11,15,0.0,52,46,7,1:35.845,218.114,11
22035,895,813,3,16,15,16,0.0,52,30,16,1:37.423,214.581,11
22036,895,822,3,17,13,17,0.0,52,43,18,1:37.856,213.632,11
22038,895,820,206,23,18,19,0.0,52,45,19,1:38.713,211.777,11
22039,895,1,131,10,3,,0.0,7,3,20,1:41.202,206.569,29
22042,896,20,9,1,1,1,25.0,60,54,2,1:28.116,209.383,1
22043,896,3,131,9,2,2,18.0,60,49,9,1:28.816,207.732,1
22044,896,154,208,8,17,3,15.0,60,57,7,1:28.796,207.779,1
22045,896,13,6,4,5,4,12.0,60,54,11,1:28.886,207.569,1
22046,896,815,1,6,9,5,10.0,60,59,4,1:28.503,208.467,1
22047,896,1,131,10,3,6,8.0,60,53,15,1:29.052,207.182,1
22048,896,8,208,7,6,7,6.0,60,60,1,1:27.679,210.426,1
22050,896,16,10,15,13,9,2.0,60,60,3,1:28.419,208.665,1
22051,896,817,5,19,11,10,1.0,60,60,10,1:28.831,207.697,1
22052,896,4,6,3,8,11,0.0,60,58,6,1:28.709,207.983,1
22053,896,813,3,16,18,12,0.0,60,56,14,1:29.012,207.275,1
22054,896,818,5,18,14,13,0.0,59,53,16,1:29.280,206.653,11
22055,896,18,1,5,10,14,0.0,59,57,8,1:28.814,207.737,11
22056,896,821,15,12,16,15,0.0,59,49,5,1:28.682,208.046,11
22057,896,822,3,17,15,16,0.0,59,52,12,1:28.928,207.471,11
22058,896,820,206,23,22,17,0.0,58,56,20,1:30.335,204.239,12
22059,896,824,206,22,19,18,0.0,58,57,19,1:30.171,204.611,12
22060,896,807,15,11,7,19,0.0,54,52,13,1:28.947,207.426,26
22064,897,20,9,1,2,1,25.0,55,51,2,1:43.893,192.451,1
22066,897,3,131,9,3,3,15.0,55,51,6,1:44.458,191.410,1
22067,897,154,208,8,6,4,12.0,55,54,3,1:44.301,191.699,1
22068,897,4,6,3,10,5,10.0,55,55,1,1:43.434,193.305,1
22070,897,1,131,10,4,7,6.0,55,47,10,1:45.463,189.586,1
22071,897,13,6,4,7,8,4.0,55,52,9,1:45.447,189.615,1
22072,897,815,1,6,8,9,2.0,55,51,8,1:45.435,189.637,1
22073,897,16,10,15,17,10,1.0,55,48,13,1:45.609,189.324,1
22074,897,813,3,16,14,11,0.0,55,55,11,1:45.530,189.466,1
22075,897,18,1,5,12,12,0.0,55,43,17,1:46.336,188.030,1
22076,897,821,15,12,16,13,0.0,55,43,15,1:45.974,188.672,1
22077,897,807,15,11,5,14,0.0,54,52,12,1:45.570,189.394,11
22078,897,822,3,17,15,15,0.0,54,54,4,1:44.351,191.607,11
22079,897,817,5,19,9,16,0.0,54,46,16,1:46.042,188.551,11
22080,897,818,5,18,13,17,0.0,54,53,7,1:44.517,191.302,11
22083,897,824,206,22,21,20,0.0,53,52,20,1:47.619,185.788,12
22084,897,820,206,23,20,21,0.0,53,52,21,1:47.707,185.636,12
22086,898,20,9,1,1,1,25.0,56,54,1,1:39.856,198.754,1
22087,898,154,208,8,3,2,18.0,56,52,2,1:40.445,197.588,1
22089,898,1,131,10,5,4,12.0,56,50,5,1:40.818,196.857,1
22090,898,4,6,3,6,5,10.0,56,52,10,1:41.186,196.141,1
22091,898,807,15,11,4,6,8.0,56,54,6,1:40.952,196.596,1
22092,898,815,1,6,7,7,6.0,56,47,15,1:41.830,194.901,1
22093,898,822,3,17,9,8,4.0,56,54,3,1:40.492,197.496,1
22094,898,3,131,9,12,9,2.0,56,51,8,1:41.133,196.244,1
22095,898,18,1,5,15,10,1.0,56,50,12,1:41.285,195.950,1
22096,898,817,5,19,10,11,0.0,56,45,16,1:42.119,194.349,1
22097,898,818,5,18,14,12,0.0,56,52,13,1:41.320,195.882,1
22098,898,13,6,4,13,13,0.0,56,53,11,1:41.209,196.097,1
22099,898,821,15,12,20,14,0.0,56,51,14,1:41.401,195.725,1
22102,898,813,3,16,17,17,0.0,55,42,17,1:43.058,192.578,11
22103,898,824,206,22,19,18,0.0,55,45,18,1:43.419,191.906,11
22106,898,820,206,23,21,21,0.0,54,48,19,1:43.775,191.248,12
22108,899,20,9,1,1,1,25.0,71,51,3,1:15.624,205.125,1
22110,899,4,6,3,3,3,15.0,71,50,2,1:15.496,205.473,1
22111,899,18,1,5,14,4,12.0,71,52,7,1:16.450,202.909,1
22112,899,3,131,9,2,5,10.0,71,60,6,1:16.442,202.930,1
22113,899,815,1,6,19,6,8.0,71,50,5,1:16.246,203.451,1
22114,899,13,6,4,9,7,6.0,71,49,8,1:16.470,202.856,1
22115,899,807,15,11,10,8,4.0,71,49,12,1:16.802,201.979,1
22116,899,1,131,10,5,9,2.0,71,51,10,1:16.692,202.268,1
22117,899,817,5,19,7,10,1.0,70,45,15,1:16.974,201.527,11
22119,899,821,15,12,17,12,0.0,70,59,9,1:16.528,202.702,11
22120,899,16,10,15,15,13,0.0,70,57,4,1:16.049,203.979,11
22122,899,818,5,18,8,15,0.0,70,49,11,1:16.790,202.010,11
22123,899,813,3,16,16,16,0.0,70,45,18,1:17.554,200.020,11
22124,899,824,206,22,21,17,0.0,69,67,20,1:17.717,199.601,12
22126,899,820,206,23,22,19,0.0,69,68,17,1:17.281,200.727,12
22128,899,822,3,17,13,,0.0,45,43,13,1:16.840,201.879,3
22129,899,154,208,8,6,,0.0,2,2,22,1:20.898,191.752,5
22130,900,3,131,6,3,1,25.0,57,19,1,1:32.478,206.436,1
22131,900,825,1,20,4,2,18.0,57,49,6,1:33.066,205.131,1
22132,900,18,1,22,10,3,15.0,57,39,5,1:32.917,205.460,1
22133,900,4,6,14,5,4,12.0,57,57,7,1:33.186,204.867,1
22134,900,822,3,77,15,5,10.0,57,56,3,1:32.616,206.128,1
22135,900,807,10,27,7,6,8.0,57,56,2,1:32.568,206.235,1
22136,900,8,6,7,11,7,6.0,57,56,8,1:33.210,204.814,1
22137,900,818,5,25,6,8,4.0,57,56,10,1:33.691,203.763,1
22138,900,826,5,26,8,9,2.0,57,35,11,1:33.864,203.387,1
22139,900,815,10,11,16,10,1.0,57,38,4,1:32.634,206.088,1
22140,900,16,15,99,13,11,0.0,56,34,9,1:33.366,204.472,11
22141,900,821,15,21,20,12,0.0,56,41,13,1:34.564,201.882,11
22142,900,820,206,4,17,13,0.0,55,33,12,1:34.202,202.658,12
22143,900,824,206,17,18,,0.0,49,55,16,1:35.635,199.621,18
22144,900,154,208,8,22,,0.0,43,41,15,1:35.281,200.363,132
22145,900,813,208,13,21,,0.0,29,30,14,1:34.766,201.451,132
22146,900,828,207,9,19,,0.0,27,17,18,1:37.332,196.141,51
22147,900,20,9,1,12,,0.0,3,26,17,1:37.064,196.682,5
22148,900,1,131,44,1,,0.0,2,2,20,1:49.947,173.636,5
22149,900,13,3,19,9,,0.0,0,2,19,1:40.287,190.361,4
22152,901,1,131,44,1,1,25.0,56,53,1,1:43.066,193.611,1
22153,901,3,131,6,3,2,18.0,56,55,2,1:43.960,191.946,1
22154,901,20,9,1,2,3,15.0,56,51,4,1:44.289,191.341,1
22155,901,4,6,14,4,4,12.0,56,47,3,1:44.165,191.569,1
22156,901,807,10,27,7,5,10.0,56,38,10,1:45.982,188.284,1
22157,901,18,1,22,10,6,8.0,56,47,11,1:46.039,188.183,1
22158,901,13,3,19,13,7,6.0,56,44,6,1:44.897,190.232,1
22159,901,822,3,77,18,8,4.0,56,31,9,1:45.475,189.189,1
22160,901,825,1,20,8,9,2.0,55,44,8,1:45.373,189.372,11
22161,901,826,5,26,11,10,1.0,55,36,13,1:46.695,187.026,11
22162,901,154,208,8,15,11,0.0,55,42,12,1:46.224,187.855,11
22163,901,8,6,7,6,12,0.0,55,36,7,1:45.129,189.812,11
22164,901,155,207,10,20,13,0.0,55,53,15,1:47.753,185.190,11
22165,901,828,207,9,22,14,0.0,54,40,14,1:47.500,185.626,12
22166,901,820,206,4,21,15,0.0,54,49,18,1:48.249,184.341,12
22167,901,817,9,3,5,,0.0,49,48,5,1:44.675,190.635,39
22168,901,821,15,21,12,,0.0,35,27,16,1:47.782,185.140,6
22169,901,16,15,99,17,,0.0,32,27,17,1:48.040,184.698,10
22170,901,818,5,25,9,,0.0,18,4,19,1:48.527,183.869,131
22171,901,824,206,17,19,,0.0,8,4,21,1:51.473,179.010,23
22172,901,813,208,13,16,,0.0,7,6,20,1:50.929,179.888,5
22174,902,1,131,44,2,1,25.0,57,49,2,1:37.108,200.634,1
22175,902,3,131,6,1,2,18.0,57,49,1,1:37.020,200.816,1
22176,902,815,10,11,4,3,15.0,57,36,7,1:39.320,196.165,1
22177,902,817,9,3,13,4,12.0,57,38,4,1:39.269,196.266,1
22178,902,807,10,27,11,5,10.0,57,37,3,1:38.785,197.228,1
22179,902,20,9,1,10,6,8.0,57,18,6,1:39.312,196.181,1
22180,902,13,3,19,7,7,6.0,57,40,5,1:39.272,196.260,1
22181,902,822,3,77,3,8,4.0,57,50,13,1:39.762,195.296,1
22182,902,4,6,14,9,9,2.0,57,53,12,1:39.732,195.355,1
22183,902,8,6,7,5,10,1.0,57,35,8,1:39.438,195.933,1
22184,902,826,5,26,12,11,0.0,57,12,15,1:40.160,194.520,1
22185,902,154,208,8,16,12,0.0,57,39,9,1:39.443,195.923,1
22186,902,820,206,4,21,13,0.0,57,48,21,1:41.825,191.340,1
22187,902,813,208,13,17,14,0.0,57,52,11,1:39.666,195.484,1
22188,902,155,207,10,18,15,0.0,57,17,18,1:41.246,192.434,1
22189,902,824,206,17,19,16,0.0,56,44,22,1:42.175,190.684,11
22190,902,18,1,22,6,17,0.0,55,37,10,1:39.565,195.683,8
22191,902,825,1,20,8,,0.0,40,40,14,1:40.108,194.621,8
22192,902,821,15,21,15,,0.0,39,32,16,1:40.698,193.481,4
22193,902,828,207,9,20,,0.0,33,28,17,1:41.134,192.647,31
22194,902,818,5,25,14,,0.0,18,16,19,1:41.650,191.669,31
22195,902,16,15,99,22,,0.0,17,9,20,1:41.791,191.403,4
22196,903,1,131,44,1,1,25.0,54,42,2,1:41.196,193.916,1
22197,903,3,131,6,4,2,18.0,54,39,1,1:40.402,195.450,1
22198,903,4,6,14,5,3,15.0,54,48,4,1:42.081,192.235,1
22199,903,817,9,3,2,4,12.0,54,39,3,1:41.473,193.387,1
22200,903,20,9,1,3,5,10.0,54,37,5,1:42.169,192.070,1
22201,903,807,10,27,8,6,8.0,54,33,10,1:42.624,191.218,1
22202,903,822,3,77,7,7,6.0,54,52,11,1:42.660,191.151,1
22203,903,8,6,7,11,8,4.0,54,34,8,1:42.300,191.824,1
22204,903,815,10,11,16,9,2.0,54,32,6,1:42.228,191.959,1
22205,903,826,5,26,13,10,1.0,53,33,17,1:43.337,189.899,11
22206,903,18,1,22,12,11,0.0,53,30,18,1:43.375,189.829,11
22207,903,818,5,25,9,12,0.0,53,34,14,1:42.896,190.712,11
22208,903,825,1,20,15,13,0.0,53,33,12,1:42.701,191.075,11
22209,903,813,208,13,22,14,0.0,53,34,15,1:43.067,190.396,11
22210,903,13,3,19,6,15,0.0,53,34,9,1:42.379,191.676,11
22211,903,821,15,21,17,16,0.0,53,42,7,1:42.257,191.904,11
22212,903,824,206,17,19,17,0.0,53,36,21,1:44.825,187.203,11
22213,903,155,207,10,18,18,0.0,53,48,16,1:43.323,189.924,11
22214,903,820,206,4,21,19,0.0,52,50,13,1:42.875,190.751,12
22215,903,828,207,9,20,20,0.0,52,30,19,1:43.620,189.380,12
22216,903,154,208,8,10,,0.0,28,4,20,1:44.366,188.026,6
22217,903,16,15,99,14,,0.0,5,2,22,1:58.376,165.773,5
22218,904,1,131,44,1,1,25.0,66,54,3,1:29.483,187.275,1
22219,904,3,131,6,2,2,18.0,66,51,2,1:29.236,187.794,1
22220,904,817,9,3,3,3,15.0,66,65,5,1:30.012,186.175,1
22221,904,20,9,1,15,4,12.0,66,55,1,1:28.918,188.465,1
22222,904,822,3,77,4,5,10.0,66,47,8,1:30.424,185.326,1
22223,904,4,6,14,7,6,8.0,66,55,4,1:29.898,186.411,1
22224,904,8,6,7,6,7,6.0,65,53,11,1:30.580,185.007,11
22225,904,154,208,8,5,8,4.0,65,47,14,1:31.068,184.016,11
22226,904,815,10,11,11,9,2.0,65,39,13,1:30.756,184.648,11
22227,904,807,10,27,10,10,1.0,65,42,16,1:31.411,183.325,11
22228,904,18,1,22,8,11,0.0,65,43,10,1:30.563,185.042,11
22229,904,825,1,20,14,12,0.0,65,43,7,1:30.318,185.544,11
22230,904,13,3,19,9,13,0.0,65,55,9,1:30.468,185.236,11
22231,904,826,5,26,12,14,0.0,65,59,6,1:30.269,185.645,11
22232,904,813,208,13,22,15,0.0,65,39,15,1:31.235,183.679,11
22233,904,821,15,21,13,16,0.0,65,55,12,1:30.666,184.832,11
22234,904,16,15,99,16,17,0.0,65,38,17,1:31.473,183.201,11
22235,904,824,206,17,18,18,0.0,64,46,20,1:31.784,182.580,12
22236,904,820,206,4,17,19,0.0,64,44,18,1:31.767,182.614,12
22237,904,828,207,9,19,20,0.0,64,54,22,1:33.350,179.517,12
22238,904,155,207,10,20,,0.0,34,25,21,1:33.064,180.069,23
22239,904,818,5,25,21,,0.0,24,18,19,1:31.781,182.586,43
22240,905,3,131,6,1,1,25.0,78,33,4,1:19.425,151.388,1
22241,905,1,131,44,2,2,18.0,78,34,3,1:19.361,151.510,1
22242,905,817,9,3,3,3,15.0,78,70,2,1:19.252,151.718,1
22243,905,4,6,14,5,4,12.0,78,54,5,1:19.727,150.814,1
22244,905,807,10,27,11,5,10.0,77,38,9,1:20.767,148.872,11
22245,905,18,1,22,12,6,8.0,77,42,12,1:21.047,148.358,11
22246,905,13,3,19,16,7,6.0,77,48,6,1:20.314,149.712,11
22247,905,154,208,8,14,8,4.0,77,53,11,1:20.979,148.482,11
22248,905,824,206,17,21,9,2.0,77,42,16,1:21.254,147.980,11
22249,905,825,1,20,8,10,1.0,77,75,8,1:20.657,149.075,11
22250,905,828,207,9,22,11,0.0,77,53,10,1:20.911,148.607,11
22251,905,8,6,7,6,12,0.0,77,75,1,1:18.479,153.212,11
22252,905,155,207,10,20,13,0.0,75,16,19,1:22.425,145.878,12
22253,905,820,206,4,19,14,0.0,75,69,7,1:20.579,149.220,13
22254,905,821,15,21,17,,0.0,59,41,15,1:21.146,148.177,3
22255,905,822,3,77,13,,0.0,55,50,14,1:21.105,148.252,5
22256,905,818,5,25,7,,0.0,50,35,13,1:21.083,148.292,5
22257,905,16,15,99,18,,0.0,23,23,17,1:21.761,147.062,3
22258,905,826,5,26,9,,0.0,10,8,18,1:22.011,146.614,26
22259,905,20,9,1,4,,0.0,5,3,20,1:59.505,100.615,101
22262,906,817,9,3,6,1,25.0,70,68,4,1:18.640,199.638,1
22263,906,3,131,6,1,2,18.0,70,33,7,1:18.881,199.028,1
22264,906,20,9,1,3,3,15.0,70,48,10,1:19.171,198.299,1
22265,906,18,1,22,9,4,12.0,70,64,5,1:18.759,199.337,1
22266,906,807,10,27,11,5,10.0,70,64,8,1:18.936,198.890,1
22267,906,4,6,14,7,6,8.0,70,64,3,1:18.614,199.704,1
22268,906,822,3,77,4,7,6.0,70,52,11,1:19.321,197.924,1
22269,906,818,5,25,8,8,4.0,70,56,12,1:19.399,197.730,1
22270,906,825,1,20,12,9,2.0,70,56,6,1:18.819,199.185,1
22271,906,8,6,7,10,10,1.0,70,68,2,1:18.529,199.921,1
22272,906,815,10,11,13,11,0.0,69,63,13,1:19.491,197.501,4
22273,906,13,3,19,5,12,0.0,69,58,1,1:18.504,199.984,4
22274,906,16,15,99,16,13,0.0,69,66,17,1:20.226,195.692,11
22275,906,821,15,21,22,14,0.0,64,51,16,1:20.112,195.970,132
22276,906,154,208,8,14,,0.0,59,54,14,1:19.650,197.107,65
22277,906,826,5,26,15,,0.0,47,43,15,1:19.978,196.298,79
22278,906,1,131,44,2,,0.0,46,24,9,1:18.942,198.875,23
22279,906,155,207,10,21,,0.0,23,20,19,1:23.130,188.856,22
22280,906,813,208,13,17,,0.0,21,21,18,1:21.514,192.600,131
22281,906,828,207,9,20,,0.0,7,7,20,1:51.041,141.385,101
22284,907,3,131,6,3,1,25.0,71,50,6,1:12.598,214.518,1
22285,907,1,131,44,9,2,18.0,71,41,2,1:12.217,215.650,1
22286,907,822,3,77,2,3,15.0,71,63,3,1:12.581,214.568,1
22287,907,13,3,19,1,4,12.0,71,63,4,1:12.586,214.553,1
22288,907,4,6,14,4,5,10.0,71,58,5,1:12.595,214.527,1
22289,907,815,10,11,15,6,8.0,71,59,1,1:12.142,215.874,1
22290,907,825,1,20,6,7,6.0,71,53,7,1:12.746,214.081,1
22291,907,817,9,3,5,8,4.0,71,55,10,1:13.060,213.161,1
22292,907,807,10,27,10,9,2.0,71,60,11,1:13.156,212.882,1
